Suburb,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,BuildingArea,CouncilArea,Regionname,Propertycount,StreetType,WeekdaySale,Weekend,MonthSale,AgeBuilding,MeanRoomsArea
Bentleigh,2,u,S,hockingstuart,2017-03-18,13.0,3204,2,1,1,88.0,Glen Eira,Southern Metropolitan,6795,St,5,1,3,5,17.6
Bentleigh,3,t,S,Buxton,2017-03-18,13.0,3204,3,2,2,149.0,Glen Eira,Southern Metropolitan,6795,St,5,1,3,10,18.625
Bentleigh,3,t,S,Buxton,2017-03-18,13.0,3204,3,2,2,160.0,Glen Eira,Southern Metropolitan,6795,St,5,1,3,5,20.0
Bentleigh,5,h,VB,Gary,2016-06-18,13.0,3204,5,3,2,126.0,Glen Eira,Southern Metropolitan,6795,St,5,1,6,30,9.692307692307692
Bentleigh,3,h,PI,Buxton,2016-06-18,13.0,3204,3,1,2,125.0,Glen Eira,Southern Metropolitan,6795,Rd,5,1,6,66,17.857142857142858
Bentleigh,4,h,S,hockingstuart,2016-06-18,13.0,3204,4,2,3,126.0,Glen Eira,Southern Metropolitan,6795,Rd,5,1,6,46,12.6
Bentleigh,4,h,S,hockingstuart,2016-06-18,13.0,3204,4,2,4,284.0,Glen Eira,Southern Metropolitan,6795,St,5,1,6,66,28.4
Bentleigh,3,h,S,hockingstuart,2016-11-19,13.0,3204,3,2,3,126.0,Glen Eira,Southern Metropolitan,6795,St,5,1,11,46,15.75
Bentleigh,2,u,S,hockingstuart,2016-11-19,13.0,3204,2,1,3,109.0,Glen Eira,Southern Metropolitan,6795,Rd,5,1,11,56,21.8
Bentleigh,3,h,S,Buxton,2016-05-22,13.0,3204,3,1,2,126.0,Glen Eira,Southern Metropolitan,6795,Rd,6,1,5,46,18.0
Bentleigh,4,h,S,Woodards,2016-05-22,13.0,3204,4,2,1,126.0,Glen Eira,Southern Metropolitan,6795,St,6,1,5,46,12.6
Bentleigh,4,h,S,hockingstuart,2016-08-22,13.0,3204,4,2,2,168.0,Glen Eira,Southern Metropolitan,6795,St,0,0,8,46,16.8
Bentleigh,2,h,S,Buxton,2016-08-22,13.0,3204,2,1,2,96.0,Glen Eira,Southern Metropolitan,6795,St,0,0,8,46,19.2
Bentleigh,4,h,PI,Buxton,2016-08-22,13.0,3204,4,4,2,361.0,Glen Eira,Southern Metropolitan,6795,St,0,0,8,4,30.083333333333332
Bentleigh,3,h,S,C21,2016-09-24,13.0,3204,3,1,1,126.0,Glen Eira,Southern Metropolitan,6795,St,5,1,9,46,18.0
Bentleigh,2,u,S,hockingstuart,2016-09-24,13.0,3204,2,1,2,126.0,Glen Eira,Southern Metropolitan,6795,Rd,5,1,9,46,25.2
Bentleigh,3,h,S,Buxton,2017-02-25,13.0,3204,3,2,4,126.0,Glen Eira,Southern Metropolitan,6795,St,5,1,2,47,15.75
Bentleigh,5,h,S,Woodards,2017-02-25,13.0,3204,5,2,2,250.0,Glen Eira,Southern Metropolitan,6795,St,5,1,2,91,20.833333333333332
Bentleigh,3,h,S,hockingstuart,2017-02-25,13.0,3204,3,1,2,126.0,Glen Eira,Southern Metropolitan,6795,Rd,5,1,2,47,18.0
Bentleigh,4,h,PI,Buxton,2017-02-25,13.0,3204,4,2,2,766.0,Glen Eira,Southern Metropolitan,6795,St,5,1,2,47,76.6
Bentleigh,4,h,S,Hodges,2016-07-26,13.0,3204,3,2,2,126.0,Glen Eira,Southern Metropolitan,6795,St,1,0,7,86,14.0
Bentleigh,2,t,PI,Buxton,2016-07-26,13.0,3204,2,2,1,90.0,Glen Eira,Southern Metropolitan,6795,St,1,0,7,9,15.0
Bentleigh,2,t,PI,other,2016-11-27,13.0,3204,2,1,1,107.0,Glen Eira,Southern Metropolitan,6795,St,6,1,11,18,21.4
Bentleigh,4,t,S,Buxton,2016-11-27,13.0,3204,4,3,3,220.0,Glen Eira,Southern Metropolitan,6795,Rd,6,1,11,6,20.0
Bentleigh,4,h,S,C21,2016-11-27,13.0,3204,4,1,2,126.0,Glen Eira,Southern Metropolitan,6795,Rd,6,1,11,46,14.0
Bentleigh,6,h,S,hockingstuart,2016-11-27,13.0,3204,6,3,2,275.0,Glen Eira,Southern Metropolitan,6795,St,6,1,11,28,18.333333333333332
Bentleigh,3,h,S,Buxton,2016-08-28,13.0,3204,2,2,2,150.0,Glen Eira,Southern Metropolitan,6795,St,6,1,8,86,21.428571428571427
Bentleigh,4,h,S,hockingstuart,2016-08-28,13.0,3204,3,1,5,150.0,Glen Eira,Southern Metropolitan,6795,St,6,1,8,76,18.75
Bentleigh,3,u,S,C21,2016-08-28,13.0,3204,3,2,2,126.0,Glen Eira,Southern Metropolitan,6795,St,6,1,8,46,15.75
Bentleigh,5,h,S,Buxton,2016-08-28,13.0,3204,5,2,2,178.0,Glen Eira,Southern Metropolitan,6795,St,6,1,8,66,14.833333333333334
Bentleigh,3,u,S,Buxton,2016-08-28,13.0,3204,3,1,1,126.0,Glen Eira,Southern Metropolitan,6795,Rd,6,1,8,46,18.0
Bentleigh,4,t,S,Buxton,2016-08-28,13.0,3204,4,2,2,126.0,Glen Eira,Southern Metropolitan,6795,Rd,6,1,8,46,12.6
Bentleigh,2,u,S,Buxton,2016-08-28,13.0,3204,2,1,1,126.0,Glen Eira,Southern Metropolitan,6795,Rd,6,1,8,56,25.2
Bentleigh,4,h,S,Buxton,2016-08-28,13.0,3204,4,4,2,361.0,Glen Eira,Southern Metropolitan,6795,St,6,1,8,4,30.083333333333332
Bentleigh,2,u,S,Buxton,2016-07-30,13.0,3204,2,1,1,126.0,Glen Eira,Southern Metropolitan,6795,St,5,1,7,46,25.2
Bentleigh,2,u,S,Gary,2016-07-30,13.0,3204,2,1,1,126.0,Glen Eira,Southern Metropolitan,6795,St,5,1,7,48,25.2
Bentleigh East,2,h,S,hockingstuart,2016-09-03,13.9,3165,2,1,2,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,9,46,25.2
Bentleigh East,3,t,PI,hockingstuart,2016-09-03,13.9,3165,3,1,2,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,9,46,18.0
Bentleigh East,2,h,S,Buxton,2016-09-03,13.9,3165,2,2,1,125.0,Glen Eira,Southern Metropolitan,10969,St,5,1,9,8,20.833333333333332
Bentleigh East,2,u,S,hockingstuart,2016-12-03,13.9,3165,2,1,2,95.0,Glen Eira,Southern Metropolitan,10969,St,5,1,12,14,19.0
Bentleigh East,1,u,S,Woodards,2016-12-03,13.9,3165,1,1,1,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,12,46,42.0
Bentleigh East,5,h,SP,Buxton,2016-12-03,13.9,3165,5,2,2,190.0,Glen Eira,Southern Metropolitan,10969,St,5,1,12,56,15.833333333333334
Bentleigh East,3,h,S,C21,2016-12-03,13.9,3165,3,1,2,126.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,12,46,18.0
Bentleigh East,3,t,S,Buxton,2017-03-04,13.9,3165,3,2,2,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,3,47,15.75
Bentleigh East,4,h,S,Ray,2017-03-04,13.9,3165,4,2,3,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,3,47,12.6
Bentleigh East,4,h,S,C21,2017-03-04,13.9,3165,4,2,1,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,3,47,12.6
Bentleigh East,3,u,S,Woodards,2017-03-04,13.9,3165,3,2,2,120.0,Glen Eira,Southern Metropolitan,10969,St,5,1,3,18,15.0
Bentleigh East,3,u,PI,Hodges,2017-03-04,13.9,3165,3,2,1,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,3,47,15.75
Bentleigh East,4,h,S,hockingstuart,2017-03-04,13.9,3165,4,2,4,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,3,47,12.6
Bentleigh East,2,u,S,Woodards,2016-06-04,13.9,3165,2,1,1,79.0,Glen Eira,Southern Metropolitan,10969,St,5,1,6,36,15.8
Bentleigh East,2,u,S,hockingstuart,2016-06-04,13.9,3165,2,1,1,126.0,Glen Eira,Southern Metropolitan,10969,Ct,5,1,6,46,25.2
Bentleigh East,4,h,S,Hodges,2016-06-04,13.9,3165,3,2,2,178.0,Glen Eira,Southern Metropolitan,10969,St,5,1,6,66,19.77777777777778
Bentleigh East,3,h,S,C21,2016-06-04,13.9,3165,3,1,2,110.0,Glen Eira,Southern Metropolitan,10969,St,5,1,6,66,15.714285714285714
Bentleigh East,3,t,PI,Buxton,2016-06-04,13.9,3165,0,2,2,141.0,Glen Eira,Southern Metropolitan,10969,St,5,1,6,4,28.2
Bentleigh East,4,h,S,Woodards,2016-06-04,13.9,3165,4,1,2,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,6,46,14.0
Bentleigh East,4,h,S,Hodges,2016-06-04,13.9,3165,4,2,2,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,6,41,12.6
Bentleigh East,3,h,PI,hockingstuart,2016-08-06,13.9,3165,3,2,2,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,8,46,15.75
Bentleigh East,4,t,S,hockingstuart,2016-08-06,13.9,3165,3,3,2,222.0,Glen Eira,Southern Metropolitan,10969,St,5,1,8,2,22.2
Bentleigh East,4,t,S,hockingstuart,2016-08-06,13.9,3165,3,2,2,180.0,Glen Eira,Southern Metropolitan,10969,St,5,1,8,10,20.0
Bentleigh East,3,h,S,Woodards,2016-05-07,13.9,3165,3,2,3,110.0,Glen Eira,Southern Metropolitan,10969,St,5,1,5,46,13.75
Bentleigh East,4,h,S,hockingstuart,2016-05-07,13.9,3165,4,2,2,191.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,5,56,19.1
Bentleigh East,3,h,S,Buxton,2016-05-07,13.9,3165,3,2,2,140.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,5,66,17.5
Bentleigh East,5,h,VB,Woodards,2016-05-07,13.9,3165,5,2,4,146.0,Glen Eira,Southern Metropolitan,10969,St,5,1,5,66,12.166666666666666
Bentleigh East,2,u,PI,Buxton,2016-05-07,13.9,3165,3,2,1,78.0,Glen Eira,Southern Metropolitan,10969,St,5,1,5,46,11.142857142857142
Bentleigh East,2,h,S,hockingstuart,2016-05-07,13.9,3165,2,1,1,87.0,Glen Eira,Southern Metropolitan,10969,St,5,1,5,46,17.4
Bentleigh East,3,h,PI,hockingstuart,2016-05-07,13.9,3165,3,2,2,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,5,46,15.75
Bentleigh East,3,h,S,hockingstuart,2016-05-07,13.9,3165,3,1,4,126.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,5,46,18.0
Bentleigh East,3,h,S,Buxton,2016-05-07,13.9,3165,3,2,2,177.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,5,46,22.125
Bentleigh East,3,t,S,Buxton,2016-05-07,13.9,3165,3,2,1,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,5,46,15.75
Bentleigh East,2,u,S,Gary,2016-05-07,13.9,3165,2,1,1,150.0,Glen Eira,Southern Metropolitan,10969,St,5,1,5,56,30.0
Bentleigh East,3,h,PI,Buxton,2016-05-07,13.9,3165,3,1,3,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,5,61,18.0
Bentleigh East,3,h,S,Buxton,2016-05-07,13.9,3165,4,2,2,118.0,Glen Eira,Southern Metropolitan,10969,St,5,1,5,56,13.11111111111111
Bentleigh East,2,u,SP,Woodards,2016-10-08,13.9,3165,2,1,1,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,10,46,25.2
Bentleigh East,1,u,PI,Buxton,2016-10-08,13.9,3165,1,1,1,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,10,46,42.0
Bentleigh East,3,h,SP,Buxton,2016-10-08,13.9,3165,3,1,2,163.0,Glen Eira,Southern Metropolitan,10969,St,5,1,10,61,23.285714285714285
Bentleigh East,4,h,S,Woodards,2016-10-08,13.9,3165,4,2,4,126.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,10,46,12.6
Bentleigh East,3,h,S,Buxton,2016-10-08,13.9,3165,0,1,2,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,10,46,31.5
Bentleigh East,4,h,S,Hodges,2016-10-08,13.9,3165,4,1,1,138.0,Glen Eira,Southern Metropolitan,10969,Gr,5,1,10,76,15.333333333333334
Bentleigh East,2,t,S,hockingstuart,2016-10-08,13.9,3165,2,1,1,75.0,Glen Eira,Southern Metropolitan,10969,Ct,5,1,10,56,15.0
Bentleigh East,2,h,S,hockingstuart,2016-09-10,13.9,3165,3,1,1,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,9,46,21.0
Bentleigh East,3,h,S,Buxton,2016-09-10,13.9,3165,3,1,1,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,9,46,18.0
Bentleigh East,4,h,S,Buxton,2016-09-10,13.9,3165,4,2,2,177.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,9,46,17.7
Bentleigh East,4,t,S,hockingstuart,2016-12-10,13.9,3165,4,2,2,207.0,Glen Eira,Southern Metropolitan,10969,St,5,1,12,4,20.7
Bentleigh East,4,t,S,Woodards,2016-12-10,13.9,3165,4,3,1,166.0,Glen Eira,Southern Metropolitan,10969,St,5,1,12,56,15.090909090909092
Bentleigh East,2,u,S,Buxton,2016-12-10,13.9,3165,2,1,2,126.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,12,46,25.2
Bentleigh East,3,h,S,other,2016-12-10,13.9,3165,3,1,1,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,12,46,18.0
Bentleigh East,3,h,S,Buxton,2016-12-10,13.9,3165,3,2,2,126.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,12,46,15.75
Bentleigh East,3,h,S,Woodards,2016-12-10,13.9,3165,3,1,4,126.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,12,46,18.0
Bentleigh East,3,h,S,McGrath,2016-12-10,13.9,3165,3,1,2,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,12,46,18.0
Bentleigh East,3,h,S,Ray,2016-11-12,13.9,3165,3,2,2,145.0,Glen Eira,Southern Metropolitan,10969,St,5,1,11,18,18.125
Bentleigh East,3,t,VB,Buxton,2016-11-12,13.9,3165,3,2,1,117.0,Glen Eira,Southern Metropolitan,10969,St,5,1,11,21,14.625
Bentleigh East,3,h,S,Woodards,2016-11-12,13.9,3165,3,1,1,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,11,46,18.0
Bentleigh East,3,t,S,Buxton,2016-11-12,13.9,3165,3,2,2,140.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,11,7,17.5
Bentleigh East,3,h,S,Buxton,2016-11-12,13.9,3165,3,1,1,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,11,46,18.0
Bentleigh East,3,h,S,Buxton,2016-11-12,13.9,3165,3,1,2,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,11,46,18.0
Bentleigh East,2,h,S,Woodards,2016-11-12,13.9,3165,2,1,1,135.0,Glen Eira,Southern Metropolitan,10969,St,5,1,11,56,27.0
Bentleigh East,3,h,PI,Buxton,2016-11-12,13.9,3165,3,2,2,120.0,Glen Eira,Southern Metropolitan,10969,St,5,1,11,66,15.0
Bentleigh East,3,h,S,Woodards,2016-08-13,13.9,3165,3,2,4,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,8,46,15.75
Bentleigh East,4,h,S,Ray,2016-08-13,13.9,3165,4,1,2,112.0,Glen Eira,Southern Metropolitan,10969,St,5,1,8,46,12.444444444444445
Bentleigh East,2,h,PI,Buxton,2016-08-13,13.9,3165,2,1,1,102.0,Glen Eira,Southern Metropolitan,10969,St,5,1,8,56,20.4
Bentleigh East,2,h,S,Buxton,2016-08-13,13.9,3165,2,1,1,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,8,46,25.2
Bentleigh East,3,t,S,hockingstuart,2016-05-14,13.9,3165,3,2,1,117.0,Glen Eira,Southern Metropolitan,10969,St,5,1,5,16,14.625
Bentleigh East,3,h,PI,hockingstuart,2016-05-14,13.9,3165,2,1,3,126.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,5,46,21.0
Bentleigh East,4,h,S,Hodges,2016-05-14,13.9,3165,4,2,1,190.0,Glen Eira,Southern Metropolitan,10969,Cl,5,1,5,12,19.0
Bentleigh East,3,h,S,Woodards,2016-10-15,13.9,3165,3,2,4,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,10,46,15.75
Bentleigh East,3,t,S,Buxton,2016-04-16,13.9,3165,3,2,1,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,4,46,15.75
Bentleigh East,3,h,S,Woodards,2016-04-16,13.9,3165,3,1,4,131.0,Glen Eira,Southern Metropolitan,10969,St,5,1,4,66,18.714285714285715
Bentleigh East,3,h,S,Woodards,2016-04-16,13.9,3165,3,1,2,126.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,4,46,18.0
Bentleigh East,4,h,PI,Hodges,2016-04-16,13.9,3165,4,2,2,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,4,46,12.6
Bentleigh East,2,h,S,Buxton,2016-04-16,13.9,3165,2,2,1,79.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,4,11,13.166666666666666
Bentleigh East,3,h,SP,Buxton,2016-04-16,13.9,3165,3,1,2,133.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,4,56,19.0
Bentleigh East,3,h,S,Buxton,2016-04-16,13.9,3165,3,2,1,119.0,Glen Eira,Southern Metropolitan,10969,St,5,1,4,16,14.875
Bentleigh East,4,h,PI,other,2016-04-16,13.9,3165,3,1,2,160.0,Glen Eira,Southern Metropolitan,10969,St,5,1,4,66,20.0
Bentleigh East,3,u,PI,Gary,2016-07-16,13.9,3165,3,2,1,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,7,20,15.75
Bentleigh East,3,h,S,hockingstuart,2016-07-16,13.9,3165,3,1,2,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,7,46,18.0
Bentleigh East,4,h,S,hockingstuart,2016-07-16,13.9,3165,4,2,2,196.0,Glen Eira,Southern Metropolitan,10969,St,5,1,7,66,19.6
Bentleigh East,4,t,SP,Woodards,2016-07-16,13.9,3165,4,2,2,205.0,Glen Eira,Southern Metropolitan,10969,St,5,1,7,10,20.5
Bentleigh East,2,u,S,Ray,2016-07-16,13.9,3165,2,1,2,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,7,46,25.2
Bentleigh East,5,h,S,Buxton,2016-07-16,13.9,3165,4,2,2,315.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,7,86,28.636363636363637
Bentleigh East,3,h,S,hockingstuart,2016-09-17,13.9,3165,3,1,1,120.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,9,46,17.142857142857142
Bentleigh East,3,h,PI,Buxton,2016-09-17,13.9,3165,3,2,2,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,9,66,15.75
Bentleigh East,4,t,PI,Buxton,2016-09-17,13.9,3165,4,2,2,231.0,Glen Eira,Southern Metropolitan,10969,St,5,1,9,6,23.1
Bentleigh East,3,h,PI,Buxton,2016-09-17,13.9,3165,3,2,1,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,9,46,15.75
Bentleigh East,3,h,S,Woodards,2016-09-17,13.9,3165,3,1,4,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,9,46,18.0
Bentleigh East,5,h,S,Woodards,2016-09-17,13.9,3165,5,2,2,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,9,46,10.5
Bentleigh East,4,h,S,Buxton,2016-09-17,13.9,3165,4,2,2,176.0,Glen Eira,Southern Metropolitan,10969,St,5,1,9,56,17.6
Bentleigh East,2,u,S,Woodards,2016-09-17,13.9,3165,2,2,1,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,9,46,21.0
Bentleigh East,4,h,S,Gary,2016-09-17,13.9,3165,4,2,2,165.0,Glen Eira,Southern Metropolitan,10969,St,5,1,9,66,16.5
Bentleigh East,3,u,S,Woodards,2016-09-17,13.9,3165,3,3,1,122.0,Glen Eira,Southern Metropolitan,10969,St,5,1,9,66,13.555555555555555
Bentleigh East,3,h,VB,other,2016-09-17,13.9,3165,3,1,3,140.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,9,76,20.0
Bentleigh East,3,h,S,hockingstuart,2016-09-17,13.9,3165,4,2,2,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,9,6,14.0
Bentleigh East,3,t,S,hockingstuart,2016-09-17,13.9,3165,3,1,1,126.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,9,46,18.0
Bentleigh East,3,t,S,Buxton,2017-03-18,13.9,3165,3,2,2,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,3,47,15.75
Bentleigh East,3,t,S,other,2017-03-18,13.9,3165,3,2,2,156.0,Glen Eira,Southern Metropolitan,10969,St,5,1,3,17,19.5
Bentleigh East,3,h,S,hockingstuart,2017-03-18,13.9,3165,3,1,2,126.0,Glen Eira,Southern Metropolitan,10969,Ct,5,1,3,47,18.0
Bentleigh East,4,h,SP,C21,2017-03-18,13.9,3165,4,2,2,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,3,47,12.6
Bentleigh East,3,t,S,Buxton,2017-03-18,13.9,3165,3,2,2,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,3,47,15.75
Bentleigh East,3,h,S,C21,2017-03-18,13.9,3165,3,2,2,143.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,3,14,17.875
Bentleigh East,4,h,S,Woodards,2017-03-18,13.9,3165,4,2,2,126.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,3,47,12.6
Bentleigh East,4,h,S,hockingstuart,2017-03-18,13.9,3165,4,2,2,126.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,3,47,12.6
Bentleigh East,4,t,PI,Buxton,2017-03-18,13.9,3165,4,2,1,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,3,77,12.6
Bentleigh East,4,t,S,Buxton,2016-06-18,13.9,3165,4,2,1,190.0,Glen Eira,Southern Metropolitan,10969,St,5,1,6,6,19.0
Bentleigh East,3,h,PI,Hodges,2016-06-18,13.9,3165,3,2,1,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,6,46,15.75
Bentleigh East,3,u,PI,Buxton,2016-06-18,13.9,3165,3,2,2,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,6,22,15.75
Bentleigh East,2,u,S,hockingstuart,2016-06-18,13.9,3165,2,1,1,80.0,Glen Eira,Southern Metropolitan,10969,St,5,1,6,16,16.0
Bentleigh East,5,h,S,Hodges,2016-06-18,13.9,3165,5,3,2,257.0,Glen Eira,Southern Metropolitan,10969,St,5,1,6,66,19.76923076923077
Bentleigh East,3,h,S,Woodards,2016-06-18,13.9,3165,3,1,1,105.0,Glen Eira,Southern Metropolitan,10969,St,5,1,6,36,15.0
Bentleigh East,3,h,S,hockingstuart,2016-06-18,13.9,3165,4,1,3,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,6,46,15.75
Bentleigh East,2,h,S,hockingstuart,2016-06-18,13.9,3165,3,1,2,126.0,Glen Eira,Southern Metropolitan,10969,St,5,1,6,46,21.0
Bentleigh East,4,t,S,Buxton,2016-06-18,13.9,3165,3,2,2,256.0,Glen Eira,Southern Metropolitan,10969,St,5,1,6,1,28.444444444444443
Bentleigh East,3,h,S,Buxton,2016-06-18,13.9,3165,3,1,1,96.0,Glen Eira,Southern Metropolitan,10969,St,5,1,6,66,13.714285714285714
Bentleigh East,3,u,SP,Buxton,2016-06-18,13.9,3165,3,2,1,123.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,6,9,15.375
Bentleigh East,3,t,S,hockingstuart,2016-11-19,13.9,3165,3,2,2,160.0,Glen Eira,Southern Metropolitan,10969,St,5,1,11,4,20.0
Bentleigh East,3,h,S,Buxton,2016-11-19,13.9,3165,3,1,2,163.0,Glen Eira,Southern Metropolitan,10969,St,5,1,11,46,23.285714285714285
Bentleigh East,3,h,S,Woodards,2016-11-19,13.9,3165,3,1,2,122.0,Glen Eira,Southern Metropolitan,10969,St,5,1,11,66,17.428571428571427
Bentleigh East,4,h,SP,Buxton,2016-11-19,13.9,3165,4,2,2,160.0,Glen Eira,Southern Metropolitan,10969,St,5,1,11,56,16.0
Bentleigh East,3,h,VB,hockingstuart,2016-05-22,13.9,3165,3,1,1,126.0,Glen Eira,Southern Metropolitan,10969,St,6,1,5,50,18.0
Bentleigh East,3,h,SP,hockingstuart,2016-05-22,13.9,3165,3,2,2,126.0,Glen Eira,Southern Metropolitan,10969,Dr,6,1,5,46,15.75
Bentleigh East,3,h,S,Buxton,2016-05-22,13.9,3165,3,1,2,147.0,Glen Eira,Southern Metropolitan,10969,St,6,1,5,67,21.0
Bentleigh East,2,u,SP,Buxton,2016-05-22,13.9,3165,2,2,2,83.0,Glen Eira,Southern Metropolitan,10969,Rd,6,1,5,5,13.833333333333334
Bentleigh East,3,u,S,Woodards,2016-05-22,13.9,3165,3,2,1,126.0,Glen Eira,Southern Metropolitan,10969,St,6,1,5,66,15.75
Bentleigh East,4,h,PI,Marshall,2016-05-22,13.9,3165,4,1,1,151.0,Glen Eira,Southern Metropolitan,10969,St,6,1,5,56,16.77777777777778
Bentleigh East,3,h,S,Thomson,2016-05-22,13.9,3165,0,0,0,126.0,Glen Eira,Southern Metropolitan,10969,Rd,6,1,5,46,42.0
Bentleigh East,4,h,S,hockingstuart,2016-08-22,13.9,3165,4,2,2,337.0,Glen Eira,Southern Metropolitan,10969,St,0,0,8,10,33.7
Bentleigh East,4,h,S,Buxton,2016-08-22,13.9,3165,4,2,2,126.0,Glen Eira,Southern Metropolitan,10969,Rd,0,0,8,46,12.6
Bentleigh East,2,u,VB,Gary,2016-08-22,13.9,3165,2,1,1,126.0,Glen Eira,Southern Metropolitan,10969,Rd,0,0,8,4,25.2
Bentleigh East,3,h,S,Woodards,2016-09-24,13.9,3165,3,1,2,126.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,9,46,18.0
Bentleigh East,3,t,S,Buxton,2016-09-24,13.9,3165,3,2,1,28.0,Glen Eira,Southern Metropolitan,10969,St,5,1,9,6,3.5
Bentleigh East,3,u,S,Woodards,2016-09-24,13.9,3165,3,2,2,150.0,Glen Eira,Southern Metropolitan,10969,St,5,1,9,5,18.75
Bentleigh East,3,h,S,Woodards,2016-09-24,13.9,3165,3,1,1,126.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,9,46,18.0
Bentleigh East,3,h,S,hockingstuart,2016-09-24,13.9,3165,3,2,3,168.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,9,66,21.0
Bentleigh East,3,h,S,hockingstuart,2016-09-24,13.9,3165,3,1,3,146.0,Glen Eira,Southern Metropolitan,10969,St,5,1,9,46,20.857142857142858
Bentleigh East,3,t,PI,hockingstuart,2016-09-24,13.9,3165,3,2,2,200.0,Glen Eira,Southern Metropolitan,10969,St,5,1,9,8,25.0
Bentleigh East,4,t,S,Buxton,2017-02-25,13.9,3165,4,4,2,265.0,Glen Eira,Southern Metropolitan,10969,St,5,1,2,5,22.083333333333332
Bentleigh East,3,u,PI,hockingstuart,2017-02-25,13.9,3165,3,2,1,132.0,Glen Eira,Southern Metropolitan,10969,St,5,1,2,12,16.5
Bentleigh East,3,h,S,hockingstuart,2017-02-25,13.9,3165,3,1,6,538.0,Glen Eira,Southern Metropolitan,10969,Rd,5,1,2,47,76.85714285714286
